
Нейросеть Google переводит веб-страницы в видео
https://habr.com/ru/news/t/525768/
Россиянин обратится в Роспотребнадзор из-за продажи iPhone без зарядных устройств
https://habr.com/ru/news/t/525760/
Apple заявила о рекордной прибыли в категории сервисов и Mac
https://habr.com/ru/news/t/525746/
Сбер увеличивает долю в Rambler Group до 100%
https://habr.com/ru/news/t/525704/
После обновления информационно-развлекательной системы электромобилей Tesla предлагает вернуть доступ к радио за $500
https://habr.com/ru/news/t/525674/
312 дней в воздухе: аэростат Loon поставил рекорд по длительности полёта в стратосфере
https://habr.com/ru/news/t/525650/
Исследователи создали медицинский чат-бот на GPT-3, который склонял пациентов к суициду
https://habr.com/ru/news/t/525634/
Wikimedia переезжает с Gerrit на GitLab
https://habr.com/ru/news/t/525600/
«МегаФон» исследует перспективы спутникового Интернета
https://habr.com/ru/news/t/525588/
В iPhone 12 нашли функцию обратной зарядки. Она пока не работает
https://habr.com/ru/news/t/525586/
AMD представила видеокарты Radeon RX серии 6000 с оптимизацией доступа к памяти
https://habr.com/ru/news/t/525576/
Reuters: бэкдорами АНБ в продуктах Juniper пользовались другие государства
https://habr.com/ru/news/t/525552/
Oculus Quest 2 взломали: с джейлбрейком аккаунт Facebook не нужен
https://habr.com/ru/news/t/525532/
Самый мощный российский процессор будет 32-ядерным и сделанным по технорме 7 нм
https://habr.com/ru/news/t/525506/
«Хаббл» обнаружил, что астероид 16 Psyche состоит из металлов на 10¹⁹ долларов
https://habr.com/ru/news/t/525504/
Релиз Cyberpunk 2077 откладывается в третий раз после «выхода на золото»
https://habr.com/ru/news/t/525478/
Выросшая из AMD компания начала использовать ReRAM технологию от Dialog Semiconductor
https://habr.com/ru/news/t/525468/
Вебинар — Как организовать связность с публичными, частными и глобальными облаками
https://habr.com/ru/company/linxdatacenter/news/t/525452/
Исследователи продемонстрировали метод управления мозгом с минимальным уровнем вторжения
https://habr.com/ru/news/t/525426/
FT: Apple решила создать свой поисковик
https://habr.com/ru/news/t/525420/
